id,name,belongs_to,day_of_week,totala,totalf,acc,error
142762,1014 Columbia Heights,1/4/2022,2,1270.64,,,
142672,1049 Woodbridge,1/4/2022,2,2455.71,,,
142656,1025 Ballston,1/4/2022,2,3286.83,,,
142656,1025 Ballston,1/4/2022,2,3636.46,,,
142762,1014 Columbia Heights,1/4/2022,2,76,,,
142675,1006 Germantown,1/4/2022,2,437,,,
142693,1034 Wall Street,1/5/2022,3,1735.21,,,
142698,1015 Federal Hill,1/5/2022,3,1307.67,,,
142659,1010 Springfield,1/5/2022,3,208,,,
142697,1039 Union,1/5/2022,3,1887.54,,,
142693,1034 Wall Street,1/5/2022,3,196,,,
142698,1015 Federal Hill,1/5/2022,3,96,,,
142679,1003 Brookland,1/5/2022,3,177,,,
142693,1034 Wall Street,1/5/2022,3,1996.58,,,
142656,1025 Ballston,1/5/2022,3,4655.73,,,
142692,1048 Seven Corners,1/5/2022,3,2605.14,,,
142681,1020 Tysons,1/5/2022,3,3029.35,,,
142681,1020 Tysons,1/5/2022,3,178,,,
142690,1005 Gaithersburg,1/5/2022,3,245,,,
142685,1040 Charles Village,1/5/2022,3,177,,,
142689,1009 E Street,1/5/2022,3,1954.29,,,
142760,1043 Willow Lawn,1/5/2022,3,2155.34,,,
142693,1034 Wall Street,1/5/2022,3,107,,,
142695,1013 Dupont,1/5/2022,3,76,,,
142695,1013 Dupont,1/5/2022,3,700.52,,,
142675,1006 Germantown,1/5/2022,3,4099.3,,,
142760,1043 Willow Lawn,1/5/2022,3,1908.09,,,
142760,1043 Willow Lawn,1/5/2022,3,242,,,
142760,1043 Willow Lawn,1/5/2022,3,123,,,
142662,1021 Nomad,1/5/2022,3,2047.64,,,
142672,1049 Woodbridge,1/5/2022,3,508,,,
142662,1021 Nomad,1/5/2022,3,2355.78,,,
142687,1004 Bethesda,1/5/2022,3,361,,,
142695,1013 Dupont,1/5/2022,3,45,,,
142662,1021 Nomad,1/5/2022,3,251,,,
142662,1021 Nomad,1/5/2022,3,122,,,
142708,1054 Cherry Hill,1/5/2022,3,1,,,
142708,1054 Cherry Hill,1/5/2022,3,2.5,,,
142708,1054 Cherry Hill,1/5/2022,3,1,,,
142708,1054 Cherry Hill,1/5/2022,3,2.5,,,
142656,1025 Ballston,1/5/2022,3,260,,,
142671,1046 Kingstowne,1/5/2022,3,207,,,
142676,1053 Navy Yard,1/5/2022,3,3821.74,,,
142689,1009 E Street,1/5/2022,3,2084.77,,,
142686,1041 VCU,1/5/2022,3,1988.89,,,
142683,1026 UPenn,1/5/2022,3,247,,,
142701,1058 Bel Air,1/5/2022,3,129,,,
142686,1041 VCU,1/5/2022,3,2364.33,,,
142705,1002 U Street,1/5/2022,3,280,,,
142673,1024 PG Mall,1/5/2022,3,267,,,
142707,1031 Fair Oaks,1/5/2022,3,1277.29,,,
142676,1053 Navy Yard,1/5/2022,3,410,,,
142686,1041 VCU,1/5/2022,3,250,,,
142673,1024 PG Mall,1/5/2022,3,4302.79,,,
142701,1058 Bel Air,1/5/2022,3,2341.62,,,
142689,1009 E Street,1/5/2022,3,233,,,
142688,1052 Dulles 28,1/5/2022,3,130,,,
142699,1017 Georgetown,1/5/2022,3,1299.21,,,
142656,1025 Ballston,1/5/2022,3,4181.19,,,
142692,1048 Seven Corners,1/5/2022,3,131,,,
142680,1042 Bradlee,1/5/2022,3,3445.92,,,
142694,1032 Can Company,1/5/2022,3,250,,,
142697,1039 Union,1/5/2022,3,112,,,
142701,1058 Bel Air,1/5/2022,3,2571.58,,,
142688,1052 Dulles 28,1/5/2022,3,2019.16,,,
142673,1024 PG Mall,1/5/2022,3,527,,,
142673,1024 PG Mall,1/5/2022,3,4770.01,,,
142707,1031 Fair Oaks,1/5/2022,3,1148.02,,,
142762,1014 Columbia Heights,1/5/2022,3,123,,,
142705,1002 U Street,1/5/2022,3,2479.5,,,
142705,1002 U Street,1/5/2022,3,2735.17,,,
142705,1002 U Street,1/5/2022,3,152,,,
142685,1040 Charles Village,1/5/2022,3,2538.65,,,
142679,1003 Brookland,1/5/2022,3,3386.92,,,
142671,1046 Kingstowne,1/5/2022,3,4375.44,,,
142683,1026 UPenn,1/5/2022,3,131,,,
142688,1052 Dulles 28,1/5/2022,3,2266.7,,,
142695,1013 Dupont,1/5/2022,3,620.7,,,
142658,1045 Maryland City,1/5/2022,3,254,,,
142702,1059 Rosslyn,1/5/2022,3,2395.13,,,
142702,1059 Rosslyn,1/5/2022,3,253,,,
142687,1004 Bethesda,1/5/2022,3,3357.48,,,
142702,1059 Rosslyn,1/5/2022,3,2164.78,,,
142675,1006 Germantown,1/5/2022,3,3543.8,,,
142699,1017 Georgetown,1/5/2022,3,86,,,
142702,1059 Rosslyn,1/5/2022,3,134,,,
142690,1005 Gaithersburg,1/5/2022,3,116,,,
142678,1028 Reston,1/5/2022,3,3352.85,,,
142656,1025 Ballston,1/5/2022,3,487,,,
142658,1045 Maryland City,1/5/2022,3,520,,,
142658,1045 Maryland City,1/5/2022,3,4741.79,,,
142694,1032 Can Company,1/5/2022,3,2204.2,,,
142678,1028 Reston,1/5/2022,3,369,,,
142659,1010 Springfield,1/5/2022,3,445,,,
142658,1045 Maryland City,1/5/2022,3,4383.93,,,
142659,1010 Springfield,1/5/2022,3,3885.76,,,
142678,1028 Reston,1/5/2022,3,3010.24,,,
142680,1042 Bradlee,1/5/2022,3,199,,,
142680,1042 Bradlee,1/5/2022,3,391,,,
142671,1046 Kingstowne,1/5/2022,3,463,,,
142688,1052 Dulles 28,1/5/2022,3,241,,,
142659,1010 Springfield,1/5/2022,3,3449.91,,,
142674,1037 Jersey City,1/5/2022,3,157,,,
142671,1046 Kingstowne,1/5/2022,3,4123.59,,,
142701,1058 Bel Air,1/5/2022,3,314,,,
142699,1017 Georgetown,1/5/2022,3,1374.32,,,
142674,1037 Jersey City,1/5/2022,3,2939.31,,,
142694,1032 Can Company,1/5/2022,3,1988.82,,,
142707,1031 Fair Oaks,1/5/2022,3,131,,,
142674,1037 Jersey City,1/5/2022,3,3216.5,,,
142762,1014 Columbia Heights,1/5/2022,3,231,,,
142691,1051 Carlyle,1/5/2022,3,155,,,
142675,1006 Germantown,1/5/2022,3,443,,,
142691,1051 Carlyle,1/5/2022,3,333,,,
142691,1051 Carlyle,1/5/2022,3,3226.56,,,
142699,1017 Georgetown,1/5/2022,3,145,,,
142691,1051 Carlyle,1/5/2022,3,3057.84,,,
142675,1006 Germantown,1/5/2022,3,212,,,
142682,1011 Barracks Row,1/5/2022,3,115,,,
142682,1011 Barracks Row,1/5/2022,3,2299.51,,,
142676,1053 Navy Yard,1/5/2022,3,215,,,
142690,1005 Gaithersburg,1/5/2022,3,2126.15,,,
142672,1049 Woodbridge,1/5/2022,3,223,,,
142674,1037 Jersey City,1/5/2022,3,337,,,
142682,1011 Barracks Row,1/5/2022,3,220,,,
142707,1031 Fair Oaks,1/5/2022,3,97,,,
142676,1053 Navy Yard,1/5/2022,3,3310.79,,,
142660,1036 Silver Spring,1/5/2022,3,220,,,
142680,1042 Bradlee,1/5/2022,3,3860.2,,,
142700,1023 Astor Place,1/5/2022,3,1352.23,,,
142700,1023 Astor Place,1/5/2022,3,141,,,
142684,1008 Pike + Rose,1/5/2022,3,2695.99,,,
142684,1008 Pike + Rose,1/5/2022,3,162,,,
142679,1003 Brookland,1/5/2022,3,371,,,
142682,1011 Barracks Row,1/5/2022,3,2023.65,,,
142700,1023 Astor Place,1/5/2022,3,85,,,
142690,1005 Gaithersburg,1/5/2022,3,2378.23,,,
142672,1049 Woodbridge,1/5/2022,3,4136.78,,,
142657,1027 Potomac Yard,1/5/2022,3,3730.28,,,
142679,1003 Brookland,1/5/2022,3,3673.17,,,
142687,1004 Bethesda,1/5/2022,3,180,,,
142698,1015 Federal Hill,1/5/2022,3,1412.45,,,
142696,1047 College Park,1/5/2022,3,803.71,,,
142672,1049 Woodbridge,1/5/2022,3,4487.8,,,
142681,1020 Tysons,1/5/2022,3,2656.3,,,
142684,1008 Pike + Rose,1/5/2022,3,321,,,
142684,1008 Pike + Rose,1/5/2022,3,3106.56,,,
142685,1040 Charles Village,1/5/2022,3,303,,,
142694,1032 Can Company,1/5/2022,3,126,,,
142660,1036 Silver Spring,1/5/2022,3,4328.85,,,
142689,1009 E Street,1/5/2022,3,136,,,
142700,1023 Astor Place,1/5/2022,3,1454.13,,,
142696,1047 College Park,1/5/2022,3,69,,,
142686,1041 VCU,1/5/2022,3,126,,,
142698,1015 Federal Hill,1/5/2022,3,172,,,
142696,1047 College Park,1/5/2022,3,1042.81,,,
142696,1047 College Park,1/5/2022,3,123,,,
142657,1027 Potomac Yard,1/5/2022,3,452,,,
142661,1018 Rittenhouse,1/5/2022,3,226,,,
142687,1004 Bethesda,1/5/2022,3,3163.34,,,
142692,1048 Seven Corners,1/5/2022,3,2309.48,,,
142660,1036 Silver Spring,1/5/2022,3,472,,,
142660,1036 Silver Spring,1/5/2022,3,3669.23,,,
142661,1018 Rittenhouse,1/5/2022,3,437,,,
142661,1018 Rittenhouse,1/5/2022,3,3663.05,,,
142681,1020 Tysons,1/5/2022,3,336,,,
142661,1018 Rittenhouse,1/5/2022,3,3374.27,,,
142692,1048 Seven Corners,1/5/2022,3,276,,,
142677,1001 H Street,1/5/2022,3,2675.23,,,
142677,1001 H Street,1/5/2022,3,2998.8,,,
142685,1040 Charles Village,1/5/2022,3,2726.08,,,
142697,1039 Union,1/5/2022,3,230,,,
142762,1014 Columbia Heights,1/5/2022,3,2272.34,,,
142697,1039 Union,1/5/2022,3,2057.47,,,
142677,1001 H Street,1/5/2022,3,322,,,
142677,1001 H Street,1/5/2022,3,175,,,
142655,1016 Hotel Hive,1/5/2022,3,2115.01,,,
142655,1016 Hotel Hive,1/5/2022,3,2287.02,,,
142655,1016 Hotel Hive,1/5/2022,3,277,,,
142678,1028 Reston,1/5/2022,3,174,,,
142657,1027 Potomac Yard,1/5/2022,3,4023.65,,,
142655,1016 Hotel Hive,1/5/2022,3,146,,,
142657,1027 Potomac Yard,1/5/2022,3,249,,,
142683,1026 UPenn,1/5/2022,3,1913.09,,,
142762,1014 Columbia Heights,1/5/2022,3,1956.46,,,
142683,1026 UPenn,1/5/2022,3,2253.66,,,
142693,1034 Wall Street,1/6/2022,4,2203.13,,,
142679,1003 Brookland,1/6/2022,4,2990.97,,,
142675,1006 Germantown,1/6/2022,4,237,,,
142675,1006 Germantown,1/6/2022,4,470,,,
142675,1006 Germantown,1/6/2022,4,4452.4,,,
142690,1005 Gaithersburg,1/6/2022,4,311,,,
142690,1005 Gaithersburg,1/6/2022,4,145,,,
142690,1005 Gaithersburg,1/6/2022,4,3021.62,,,
142690,1005 Gaithersburg,1/6/2022,4,2769.33,,,
142659,1010 Springfield,1/6/2022,4,545,,,
142680,1042 Bradlee,1/6/2022,4,337,,,
142680,1042 Bradlee,1/6/2022,4,174,,,
142680,1042 Bradlee,1/6/2022,4,3274.57,,,
142680,1042 Bradlee,1/6/2022,4,2915.95,,,
142674,1037 Jersey City,1/6/2022,4,311,,,
142674,1037 Jersey City,1/6/2022,4,156,,,
142691,1051 Carlyle,1/6/2022,4,2871.77,,,
142691,1051 Carlyle,1/6/2022,4,2972.46,,,
142691,1051 Carlyle,1/6/2022,4,138,,,
142691,1051 Carlyle,1/6/2022,4,297,,,
142674,1037 Jersey City,1/6/2022,4,3208.23,,,
142674,1037 Jersey City,1/6/2022,4,3008.25,,,
142659,1010 Springfield,1/6/2022,4,4478.98,,,
142659,1010 Springfield,1/6/2022,4,4950.53,,,
142658,1045 Maryland City,1/6/2022,4,273,,,
142658,1045 Maryland City,1/6/2022,4,533,,,
142658,1045 Maryland City,1/6/2022,4,4721.64,,,
142658,1045 Maryland City,1/6/2022,4,4913.86,,,
142673,1024 PG Mall,1/6/2022,4,274,,,
142673,1024 PG Mall,1/6/2022,4,499,,,
142673,1024 PG Mall,1/6/2022,4,4100.61,,,
142673,1024 PG Mall,1/6/2022,4,4508.54,,,
142685,1040 Charles Village,1/6/2022,4,301,,,
142685,1040 Charles Village,1/6/2022,4,186,,,
142662,1021 Nomad,1/6/2022,4,2781.75,,,
142662,1021 Nomad,1/6/2022,4,2589.99,,,
142760,1043 Willow Lawn,1/6/2022,4,2164.81,,,
142760,1043 Willow Lawn,1/6/2022,4,266,,,
142760,1043 Willow Lawn,1/6/2022,4,2366.53,,,
142760,1043 Willow Lawn,1/6/2022,4,122,,,
142662,1021 Nomad,1/6/2022,4,281,,,
142662,1021 Nomad,1/6/2022,4,141,,,
142657,1027 Potomac Yard,1/6/2022,4,5283.06,,,
142661,1018 Rittenhouse,1/6/2022,4,186,,,
142661,1018 Rittenhouse,1/6/2022,4,343,,,
142661,1018 Rittenhouse,1/6/2022,4,2907.86,,,
142661,1018 Rittenhouse,1/6/2022,4,3048.3,,,
142696,1047 College Park,1/6/2022,4,197,,,
142696,1047 College Park,1/6/2022,4,117,,,
142696,1047 College Park,1/6/2022,4,1644.4,,,
142696,1047 College Park,1/6/2022,4,1266.79,,,
142657,1027 Potomac Yard,1/6/2022,4,4998.23,,,
142657,1027 Potomac Yard,1/6/2022,4,316,,,
142657,1027 Potomac Yard,1/6/2022,4,605,,,
142700,1023 Astor Place,1/6/2022,4,1276.61,,,
142700,1023 Astor Place,1/6/2022,4,141,,,
142700,1023 Astor Place,1/6/2022,4,80,,,
142700,1023 Astor Place,1/6/2022,4,1373.01,,,
142684,1008 Pike + Rose,1/6/2022,4,3514.58,,,
142684,1008 Pike + Rose,1/6/2022,4,3230.03,,,
142684,1008 Pike + Rose,1/6/2022,4,386,,,
142684,1008 Pike + Rose,1/6/2022,4,179,,,
142693,1034 Wall Street,1/6/2022,4,210,,,
142693,1034 Wall Street,1/6/2022,4,128,,,
142693,1034 Wall Street,1/6/2022,4,2011.92,,,
142671,1046 Kingstowne,1/6/2022,4,4041.68,,,
142685,1040 Charles Village,1/6/2022,4,2940.67,,,
142705,1002 U Street,1/6/2022,4,157,,,
142705,1002 U Street,1/6/2022,4,275,,,
142705,1002 U Street,1/6/2022,4,2556.38,,,
142705,1002 U Street,1/6/2022,4,2259.26,,,
142678,1028 Reston,1/6/2022,4,3324.12,,,
142678,1028 Reston,1/6/2022,4,208,,,
142678,1028 Reston,1/6/2022,4,397,,,
142678,1028 Reston,1/6/2022,4,3628.4,,,
142671,1046 Kingstowne,1/6/2022,4,3736.5,,,
142671,1046 Kingstowne,1/6/2022,4,208,,,
142671,1046 Kingstowne,1/6/2022,4,444,,,
142685,1040 Charles Village,1/6/2022,4,2624.34,,,
142688,1052 Dulles 28,1/6/2022,4,2217.27,,,
142688,1052 Dulles 28,1/6/2022,4,2361.41,,,
142688,1052 Dulles 28,1/6/2022,4,137,,,
142762,1014 Columbia Heights,1/6/2022,4,219,,,
142762,1014 Columbia Heights,1/6/2022,4,2047.05,,,
142762,1014 Columbia Heights,1/6/2022,4,1806.09,,,
142762,1014 Columbia Heights,1/6/2022,4,121,,,
142707,1031 Fair Oaks,1/6/2022,4,1373.03,,,
142707,1031 Fair Oaks,1/6/2022,4,152,,,
142707,1031 Fair Oaks,1/6/2022,4,105,,,
142707,1031 Fair Oaks,1/6/2022,4,1139.32,,,
142688,1052 Dulles 28,1/6/2022,4,262,,,
142689,1009 E Street,1/6/2022,4,2176.54,,,
142689,1009 E Street,1/6/2022,4,160,,,
142689,1009 E Street,1/6/2022,4,268,,,
142689,1009 E Street,1/6/2022,4,2386.4,,,
142681,1020 Tysons,1/6/2022,4,2911.73,,,
142681,1020 Tysons,1/6/2022,4,185,,,
142681,1020 Tysons,1/6/2022,4,357,,,
142681,1020 Tysons,1/6/2022,4,3201.14,,,
142683,1026 UPenn,1/6/2022,4,139,,,
142676,1053 Navy Yard,1/6/2022,4,3647.37,,,
142676,1053 Navy Yard,1/6/2022,4,3991.64,,,
142676,1053 Navy Yard,1/6/2022,4,233,,,
142676,1053 Navy Yard,1/6/2022,4,426,,,
142656,1025 Ballston,1/6/2022,4,4430.5,,,
142656,1025 Ballston,1/6/2022,4,294,,,
142656,1025 Ballston,1/6/2022,4,525,,,
142656,1025 Ballston,1/6/2022,4,4923.93,,,
142683,1026 UPenn,1/6/2022,4,276,,,
142683,1026 UPenn,1/6/2022,4,2248.7,,,
142683,1026 UPenn,1/6/2022,4,2552.48,,,
142701,1058 Bel Air,1/6/2022,4,275,,,
142701,1058 Bel Air,1/6/2022,4,2197.86,,,
142701,1058 Bel Air,1/6/2022,4,119,,,
142701,1058 Bel Air,1/6/2022,4,2498.63,,,
142703,1062 Chestnut,1/6/2022,4,2.5,,,
142703,1062 Chestnut,1/6/2022,4,2.5,,,
142703,1062 Chestnut,1/6/2022,4,1,,,
142703,1062 Chestnut,1/6/2022,4,1,,,
142697,1039 Union,1/6/2022,4,1677.26,,,
142697,1039 Union,1/6/2022,4,98,,,
142697,1039 Union,1/6/2022,4,217,,,
142697,1039 Union,1/6/2022,4,1761.69,,,
142660,1036 Silver Spring,1/6/2022,4,447,,,
142660,1036 Silver Spring,1/6/2022,4,225,,,
142692,1048 Seven Corners,1/6/2022,4,2028.01,,,
142660,1036 Silver Spring,1/6/2022,4,3849.89,,,
142692,1048 Seven Corners,1/6/2022,4,122,,,
142692,1048 Seven Corners,1/6/2022,4,250,,,
142692,1048 Seven Corners,1/6/2022,4,2300.55,,,
142660,1036 Silver Spring,1/6/2022,4,4179.75,,,
142698,1015 Federal Hill,1/6/2022,4,1537.64,,,
142698,1015 Federal Hill,1/6/2022,4,1697.28,,,
142698,1015 Federal Hill,1/6/2022,4,105,,,
142698,1015 Federal Hill,1/6/2022,4,178,,,
142686,1041 VCU,1/6/2022,4,2133.86,,,
142655,1016 Hotel Hive,1/6/2022,4,2820.72,,,
142655,1016 Hotel Hive,1/6/2022,4,2999.15,,,
142677,1001 H Street,1/6/2022,4,3234.6,,,
142677,1001 H Street,1/6/2022,4,3541.8,,,
142677,1001 H Street,1/6/2022,4,194,,,
142677,1001 H Street,1/6/2022,4,353,,,
142655,1016 Hotel Hive,1/6/2022,4,203,,,
142655,1016 Hotel Hive,1/6/2022,4,378,,,
142695,1013 Dupont,1/6/2022,4,762.89,,,
142687,1004 Bethesda,1/6/2022,4,408,,,
142695,1013 Dupont,1/6/2022,4,86,,,
142695,1013 Dupont,1/6/2022,4,61,,,
142695,1013 Dupont,1/6/2022,4,847.79,,,
142686,1041 VCU,1/6/2022,4,148,,,
142686,1041 VCU,1/6/2022,4,247,,,
142679,1003 Brookland,1/6/2022,4,334,,,
142686,1041 VCU,1/6/2022,4,2394.61,,,
142679,1003 Brookland,1/6/2022,4,178,,,
142702,1059 Rosslyn,1/6/2022,4,142,,,
142687,1004 Bethesda,1/6/2022,4,214,,,
142702,1059 Rosslyn,1/6/2022,4,270,,,
142702,1059 Rosslyn,1/6/2022,4,2569.11,,,
142702,1059 Rosslyn,1/6/2022,4,2408.74,,,
142682,1011 Barracks Row,1/6/2022,4,2429.99,,,
142682,1011 Barracks Row,1/6/2022,4,2110.71,,,
142682,1011 Barracks Row,1/6/2022,4,136,,,
142682,1011 Barracks Row,1/6/2022,4,231,,,
142679,1003 Brookland,1/6/2022,4,3283.96,,,
142672,1049 Woodbridge,1/6/2022,4,224,,,
142672,1049 Woodbridge,1/6/2022,4,537,,,
142672,1049 Woodbridge,1/6/2022,4,4250.26,,,
142659,1010 Springfield,1/6/2022,4,286,,,
142672,1049 Woodbridge,1/6/2022,4,4705.03,,,
142699,1017 Georgetown,1/6/2022,4,1578.77,,,
142699,1017 Georgetown,1/6/2022,4,1648.51,,,
142694,1032 Can Company,1/6/2022,4,2116.79,,,
142694,1032 Can Company,1/6/2022,4,1820.19,,,
142687,1004 Bethesda,1/6/2022,4,3684.18,,,
142687,1004 Bethesda,1/6/2022,4,3478.42,,,
142694,1032 Can Company,1/6/2022,4,213,,,
142699,1017 Georgetown,1/6/2022,4,100,,,
142694,1032 Can Company,1/6/2022,4,126,,,
142699,1017 Georgetown,1/6/2022,4,168,,,
142675,1006 Germantown,1/6/2022,4,3977.97,,,
142659,1010 Springfield,1/7/2022,5,4587.94,,,
142687,1004 Bethesda,1/7/2022,5,584,,,
142672,1049 Woodbridge,1/7/2022,5,5644.01,,,
142701,1058 Bel Air,1/7/2022,5,149,,,
142701,1058 Bel Air,1/7/2022,5,3573.46,,,
142701,1058 Bel Air,1/7/2022,5,413,,,
142688,1052 Dulles 28,1/7/2022,5,3213.85,,,
142688,1052 Dulles 28,1/7/2022,5,176,,,
142689,1009 E Street,1/7/2022,5,1650.05,,,
142674,1037 Jersey City,1/7/2022,5,546,,,
142689,1009 E Street,1/7/2022,5,180,,,
142683,1026 UPenn,1/7/2022,5,3107.86,,,
142701,1058 Bel Air,1/7/2022,5,3347.12,,,
142689,1009 E Street,1/7/2022,5,1530.32,,,
142762,1014 Columbia Heights,1/7/2022,5,324,,,
142762,1014 Columbia Heights,1/7/2022,5,3116.05,,,
142762,1014 Columbia Heights,1/7/2022,5,2895.96,,,
142674,1037 Jersey City,1/7/2022,5,4774.16,,,
142690,1005 Gaithersburg,1/7/2022,5,171,,,
142671,1046 Kingstowne,1/7/2022,5,5606.01,,,
142690,1005 Gaithersburg,1/7/2022,5,386,,,
142671,1046 Kingstowne,1/7/2022,5,291,,,
142678,1028 Reston,1/7/2022,5,246,,,
142678,1028 Reston,1/7/2022,5,5273.4,,,
142678,1028 Reston,1/7/2022,5,565,,,
142671,1046 Kingstowne,1/7/2022,5,6124.36,,,
142671,1046 Kingstowne,1/7/2022,5,658,,,
142705,1002 U Street,1/7/2022,5,2514.93,,,
142705,1002 U Street,1/7/2022,5,2706.01,,,
142705,1002 U Street,1/7/2022,5,273,,,
142705,1002 U Street,1/7/2022,5,161,,,
142697,1039 Union,1/7/2022,5,2551.93,,,
142693,1034 Wall Street,1/7/2022,5,197,,,
142693,1034 Wall Street,1/7/2022,5,2167.47,,,
142693,1034 Wall Street,1/7/2022,5,114,,,
142693,1034 Wall Street,1/7/2022,5,2040.61,,,
142697,1039 Union,1/7/2022,5,139,,,
142690,1005 Gaithersburg,1/7/2022,5,3626.06,,,
142690,1005 Gaithersburg,1/7/2022,5,3334.65,,,
142699,1017 Georgetown,1/7/2022,5,88,,,
142697,1039 Union,1/7/2022,5,298,,,
142697,1039 Union,1/7/2022,5,2744.23,,,
142692,1048 Seven Corners,1/7/2022,5,395,,,
142692,1048 Seven Corners,1/7/2022,5,3795.44,,,
142660,1036 Silver Spring,1/7/2022,5,4794.96,,,
142660,1036 Silver Spring,1/7/2022,5,241,,,
142684,1008 Pike + Rose,1/7/2022,5,4250.22,,,
142692,1048 Seven Corners,1/7/2022,5,172,,,
142660,1036 Silver Spring,1/7/2022,5,5167.66,,,
142660,1036 Silver Spring,1/7/2022,5,542,,,
142684,1008 Pike + Rose,1/7/2022,5,473,,,
142684,1008 Pike + Rose,1/7/2022,5,208,,,
142692,1048 Seven Corners,1/7/2022,5,3397.09,,,
142700,1023 Astor Place,1/7/2022,5,1446.23,,,
142676,1053 Navy Yard,1/7/2022,5,5353.01,,,
142700,1023 Astor Place,1/7/2022,5,153,,,
142700,1023 Astor Place,1/7/2022,5,1536.65,,,
142700,1023 Astor Place,1/7/2022,5,84,,,
142684,1008 Pike + Rose,1/7/2022,5,4475.95,,,
142698,1015 Federal Hill,1/7/2022,5,272,,,
142698,1015 Federal Hill,1/7/2022,5,146,,,
142699,1017 Georgetown,1/7/2022,5,1479.17,,,
142657,1027 Potomac Yard,1/7/2022,5,340,,,
142694,1032 Can Company,1/7/2022,5,2933.29,,,
142698,1015 Federal Hill,1/7/2022,5,2673.2,,,
142696,1047 College Park,1/7/2022,5,129,,,
142687,1004 Bethesda,1/7/2022,5,5473.88,,,
142696,1047 College Park,1/7/2022,5,265,,,
142686,1041 VCU,1/7/2022,5,2697.27,,,
142699,1017 Georgetown,1/7/2022,5,1421.93,,,
142696,1047 College Park,1/7/2022,5,2347.72,,,
142696,1047 College Park,1/7/2022,5,1970.98,,,
142657,1027 Potomac Yard,1/7/2022,5,5944.4,,,
142657,1027 Potomac Yard,1/7/2022,5,663,,,
142661,1018 Rittenhouse,1/7/2022,5,6030.06,,,
142661,1018 Rittenhouse,1/7/2022,5,660,,,
142655,1016 Hotel Hive,1/7/2022,5,173,,,
142687,1004 Bethesda,1/7/2022,5,263,,,
142675,1006 Germantown,1/7/2022,5,5971.59,,,
142677,1001 H Street,1/7/2022,5,268,,,
142675,1006 Germantown,1/7/2022,5,6718.85,,,
142677,1001 H Street,1/7/2022,5,5208.49,,,
142661,1018 Rittenhouse,1/7/2022,5,335,,,
142694,1032 Can Company,1/7/2022,5,311,,,
142677,1001 H Street,1/7/2022,5,535,,,
142677,1001 H Street,1/7/2022,5,4918.87,,,
142661,1018 Rittenhouse,1/7/2022,5,5821.97,,,
142655,1016 Hotel Hive,1/7/2022,5,2958.79,,,
142678,1028 Reston,1/7/2022,5,4739.86,,,
142675,1006 Germantown,1/7/2022,5,681,,,
142655,1016 Hotel Hive,1/7/2022,5,328,,,
142655,1016 Hotel Hive,1/7/2022,5,2756.49,,,
142679,1003 Brookland,1/7/2022,5,3657.73,,,
142685,1040 Charles Village,1/7/2022,5,192,,,
142657,1027 Potomac Yard,1/7/2022,5,5616.58,,,
142662,1021 Nomad,1/7/2022,5,338,,,
142662,1021 Nomad,1/7/2022,5,3283.84,,,
142662,1021 Nomad,1/7/2022,5,168,,,
142698,1015 Federal Hill,1/7/2022,5,2515.43,,,
142760,1043 Willow Lawn,1/7/2022,5,2547,,,
142760,1043 Willow Lawn,1/7/2022,5,151,,,
142760,1043 Willow Lawn,1/7/2022,5,314,,,
142760,1043 Willow Lawn,1/7/2022,5,2799.46,,,
142662,1021 Nomad,1/7/2022,5,3485.58,,,
142685,1040 Charles Village,1/7/2022,5,366,,,
142673,1024 PG Mall,1/7/2022,5,5549.6,,,
142686,1041 VCU,1/7/2022,5,172,,,
142675,1006 Germantown,1/7/2022,5,298,,,
142679,1003 Brookland,1/7/2022,5,388,,,
142686,1041 VCU,1/7/2022,5,303,,,
142686,1041 VCU,1/7/2022,5,2942.79,,,
142673,1024 PG Mall,1/7/2022,5,297,,,
142673,1024 PG Mall,1/7/2022,5,593,,,
142685,1040 Charles Village,1/7/2022,5,3616.51,,,
142694,1032 Can Company,1/7/2022,5,166,,,
142672,1049 Woodbridge,1/7/2022,5,5216.42,,,
142679,1003 Brookland,1/7/2022,5,205,,,
142685,1040 Charles Village,1/7/2022,5,3305.6,,,
142695,1013 Dupont,1/7/2022,5,2730.66,,,
142695,1013 Dupont,1/7/2022,5,153,,,
142673,1024 PG Mall,1/7/2022,5,5025.64,,,
142658,1045 Maryland City,1/7/2022,5,331,,,
142695,1013 Dupont,1/7/2022,5,278,,,
142699,1017 Georgetown,1/7/2022,5,161,,,
142687,1004 Bethesda,1/7/2022,5,5636.93,,,
142695,1013 Dupont,1/7/2022,5,2576.79,,,
142702,1059 Rosslyn,1/7/2022,5,347,,,
142658,1045 Maryland City,1/7/2022,5,6096.06,,,
142702,1059 Rosslyn,1/7/2022,5,3398.08,,,
142702,1059 Rosslyn,1/7/2022,5,3070.26,,,
142702,1059 Rosslyn,1/7/2022,5,165,,,
142658,1045 Maryland City,1/7/2022,5,6560.98,,,
142658,1045 Maryland City,1/7/2022,5,674,,,
142679,1003 Brookland,1/7/2022,5,3982.16,,,
142659,1010 Springfield,1/7/2022,5,4946.35,,,
142691,1051 Carlyle,1/7/2022,5,420,,,
142691,1051 Carlyle,1/7/2022,5,4212.44,,,
142691,1051 Carlyle,1/7/2022,5,189,,,
142691,1051 Carlyle,1/7/2022,5,4009.6,,,
142682,1011 Barracks Row,1/7/2022,5,350,,,
142682,1011 Barracks Row,1/7/2022,5,3842.74,,,
